user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
bin_m6.mxb24	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Borkfalkiaceae;g__UBA11940;s__	N/A	N/A	N/A	N/A	N/A	GCA_003979335.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Borkfalkiaceae;g__UBA11940;s__UBA11940 sp003979335	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Borkfalkiaceae;g__UBA11940;s__	taxonomic classification defined by topology and ANI	N/A	GCA_013316055.1, s__UBA11940 sp013316055, 95.0, 78.1, 0.25; GCA_003503945.1, s__UBA11940 sp003503945, 95.0, 77.56, 0.22; GCA_900549005.1, s__UBA11940 sp900549005, 95.0, 76.84, 0.14	77.65	11	0.9654967704780669	N/A
bin_m6.vmb104	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus;s__	N/A	N/A	N/A	N/A	N/A	GCF_003612625.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus;s__Anaerotruncus sp003612625	87.77	0.89	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus;s__	taxonomic classification defined by topology and ANI	N/A	N/A	90.53	11	0.994397107348665	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
bin_m6.vmb11	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-557;s__	N/A	N/A	N/A	N/A	N/A	GCA_000435275.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-557;s__CAG-557 sp000435275	76.62	0.2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	86.54	11	0.9191706781283842	N/A
bin_m6.vmb137	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus;s__	N/A	N/A	N/A	N/A	N/A	GCF_000403395.2	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus;s__Anaerotruncus sp000403395	88.26	0.87	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus;s__	taxonomic classification defined by topology and ANI	N/A	GCF_900199635.1, s__Anaerotruncus massiliensis, 95.0, 77.82, 0.19; GCF_900078395.1, s__Anaerotruncus rubiinfantis, 95.0, 77.57, 0.18; GCF_000154565.1, s__Anaerotruncus colihominis, 95.0, 77.46, 0.11; GCF_900186535.1, s__Anaerotruncus massiliensis_A, 95.0, 77.23, 0.11; GCF_010206195.1, s__Anaerotruncus colihominis_A, 95.0, 76.76, 0.11	90.51	11	0.9953202194415043	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
bin_m6.vmb143	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	44.01	11	0.8856009453687503	N/A
bin_m6.vmb53	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__	N/A	N/A	N/A	N/A	N/A	GCA_900548205.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia sp900548205	77.44	0.18	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__	taxonomic classification defined by topology and ANI	N/A	GCF_000225345.1, s__Roseburia hominis, 95.0, 77.68, 0.18; GCF_003470905.1, s__Roseburia sp003470905, 95.0, 77.17, 0.07; GCF_900537995.1, s__Roseburia intestinalis, 95.0, 77.14, 0.09; GCA_004562005.1, s__Roseburia sp004562005, 95.0, 77.12, 0.05; GCF_000174195.1, s__Roseburia inulinivorans, 95.0, 77.0, 0.05; GCA_003483745.1, s__Roseburia sp003483745, 95.0, 76.99, 0.08; GCA_900756925.1, s__Roseburia sp900756925, 95.0, 76.98, 0.11; GCA_900542495.1, s__Roseburia sp900542495, 95.0, 76.55, 0.07; GCA_900550935.1, s__Roseburia sp900550935, 95.0, 76.4, 0.07; GCA_900753715.1, s__Roseburia sp900753715, 95.0, 76.23, 0.06; GCA_900552665.1, s__Roseburia sp900552665, 95.0, 76.14, 0.05	85.71	11	0.9579916912684981	N/A
bin_m6.vmb95_sub	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_J;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_J;s__	ANI	N/A	GCF_000364225.1, s__Eubacterium_J plexicaudatum, 95.0, 77.99, 0.23; GCA_009774535.1, s__Eubacterium_J sp009774535, 95.0, 77.74, 0.22; GCA_004562765.1, s__Eubacterium_J sp004562765, 95.0, 76.12, 0.05	78.94	11	0.9491031918367472	N/A
bin_m7.cct137_sub	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus intestinalis	GCF_001435325.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus intestinalis	95.17	0.89	GCF_001435325.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus intestinalis	95.17	0.89	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_001591845.1, s__Lactobacillus acidophilus, 95.0, 80.45, 0.41; GCF_000178475.1, s__Lactobacillus amylolyticus, 95.0, 80.38, 0.4; GCF_000159355.1, s__Lactobacillus johnsonii, 95.0, 80.36, 0.3; GCF_000160855.1, s__Lactobacillus helveticus, 95.0, 80.21, 0.38; GCF_007570935.1, s__Lactobacillus sp007570935, 95.0, 80.18, 0.47; GCF_002088015.1, s__Lactobacillus crispatus, 95.0, 80.17, 0.35; GCF_000615445.1, s__Lactobacillus hamsteri, 95.0, 80.13, 0.48; GCF_002911475.1, s__Lactobacillus sp002911475, 95.0, 80.13, 0.32; GCF_000615285.1, s__Lactobacillus kitasatonis, 95.0, 80.07, 0.38; GCF_000614735.1, s__Lactobacillus gallinarum, 95.0, 79.98, 0.4; GCF_001436305.1, s__Lactobacillus ultunensis, 95.0, 79.93, 0.36; GCF_002706375.1, s__Lactobacillus amylovorus, 95.0, 79.9, 0.34; GCF_001434335.1, s__Lactobacillus kalixensis, 95.0, 79.77, 0.39; GCF_900103655.1, s__Lactobacillus kefiranofaciens, 95.0, 79.61, 0.32; GCF_001436695.1, s__Lactobacillus taiwanensis, 95.0, 79.61, 0.32; GCF_000297025.1, s__Lactobacillus pasteurii, 95.0, 79.28, 0.32; GCF_000014425.1, s__Lactobacillus gasseri, 95.0, 79.18, 0.26; GCF_000296835.1, s__Lactobacillus hominis, 95.0, 79.18, 0.26; GCF_000296855.1, s__Lactobacillus gigeriorum, 95.0, 79.0, 0.31; GCF_003584685.1, s__Lactobacillus paragasseri, 95.0, 78.86, 0.28; GCF_002837055.1, s__Lactobacillus apis, 95.0, 78.79, 0.21; GCF_001436455.1, s__Lactobacillus jensenii, 95.0, 78.78, 0.25; GCF_007095465.1, s__Lactobacillus mulieris, 95.0, 78.74, 0.24; GCF_001436775.1, s__Lactobacillus acetotolerans, 95.0, 78.72, 0.34; GCF_000425905.1, s__Lactobacillus psittaci, 95.0, 78.61, 0.28; GCF_003423665.1, s__Lactobacillus rodentium, 95.0, 78.56, 0.27; GCF_002916935.1, s__Lactobacillus panisapium, 95.0, 78.55, 0.21; GCF_000970855.1, s__Lactobacillus helsingborgensis, 95.0, 78.3, 0.15; GCF_000967195.1, s__Lactobacillus kullabergensis, 95.0, 78.23, 0.15; GCA_001311765.1, s__Lactobacillus equicursoris, 95.0, 78.06, 0.08; GCF_003692965.1, s__Lactobacillus sp003692965, 95.0, 78.06, 0.21; GCF_000970755.1, s__Lactobacillus kimbladii_A, 95.0, 77.92, 0.16; GCF_900112665.1, s__Lactobacillus bombicola, 95.0, 77.91, 0.18; GCF_014323605.1, s__Lactobacillus kimbladii_B, 95.0, 77.86, 0.18; GCF_013346935.1, s__Lactobacillus melliventris, 95.0, 77.77, 0.18; GCF_000760615.1, s__Lactobacillus sp000760615, 95.0, 77.75, 0.16; GCA_002418055.1, s__Lactobacillus sp002418055, 95.0, 77.33, 0.18; GCF_000160875.1, s__Lactobacillus iners, 95.0, 77.18, 0.16	94.12	11	N/A	N/A
bin_m7.cct53	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Paraclostridium;s__	N/A	N/A	N/A	N/A	N/A	GCF_902362945.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Paraclostridium;s__Paraclostridium tenue	87.87	0.79	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Paraclostridium;s__	taxonomic classification defined by topology and ANI	N/A	GCA_000953675.1, s__Paraclostridium sordellii, 95.0, 84.38, 0.74; GCF_001006285.1, s__Paraclostridium benzoelyticum, 95.4733, 83.25, 0.61; GCF_000452245.2, s__Paraclostridium bifermentans_A, 96.2286, 83.23, 0.7; GCF_006802875.1, s__Paraclostridium bifermentans, 96.2286, 83.2, 0.69	92.77	11	0.9888621078300389	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
bin_m7.cct54	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia albertii	GCF_000759775.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia albertii	97.87	0.78	GCF_000759775.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia albertii	97.87	0.78	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_003697165.2, s__Escherichia coli, 96.8144, 90.14, 0.78; GCF_000026325.1, s__Escherichia coli_D, 96.9551, 90.03, 0.8; GCA_003018335.1, s__Escherichia coli_C, 96.1333, 89.78, 0.79; GCF_002950215.1, s__Escherichia flexneri, 97.0028, 89.69, 0.73; GCF_005843885.1, s__Escherichia sp005843885, 95.0, 89.6, 0.77; GCF_004211955.1, s__Escherichia sp004211955, 95.0, 89.49, 0.74; GCF_002949675.1, s__Escherichia dysenteriae, 97.0028, 89.42, 0.71; GCF_002965065.1, s__Escherichia sp002965065, 95.0, 89.39, 0.7; GCF_000208585.1, s__Escherichia sp000208585, 95.0, 89.38, 0.75; GCF_001660175.1, s__Escherichia sp001660175, 95.0, 89.34, 0.76; GCF_011881725.1, s__Escherichia coli_E, 95.0, 89.32, 0.73; GCF_002900365.1, s__Escherichia marmotae, 95.0, 88.98, 0.76; GCF_000026225.1, s__Escherichia fergusonii, 95.0, 87.7, 0.67	96.17	11	N/A	N/A
bin_m7.cct59	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RUG11792;f__;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__;f__;g__;s__	taxonomic novelty determined using RED	N/A	N/A	81.6	11	0.7404972786830246	N/A
bin_m7.cct6	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	87.75	11	0.9128550757448739	N/A
bin_m7.cct69_sub	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	60.02	11	0.8879199410781398	N/A
bin_m7.mtb146	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	91.15	11	0.883817762233918	N/A
bin_m7.mtb33	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__UBA3263;s__	N/A	N/A	N/A	N/A	N/A	GCF_011959405.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__UBA3263;s__UBA3263 sp001689615	78.34	0.2	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__UBA3263;s__	taxonomic classification defined by topology and ANI	N/A	GCA_002490725.1, s__UBA3263 sp002490725, 95.0, 78.03, 0.2; GCA_900759865.1, s__UBA3263 sp900759865, 95.0, 77.88, 0.17	94.58	11	0.975237819853361	N/A
bin_m7.mtb35	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_B;s__Enterococcus_B hirae	GCF_000271405.2	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_B;s__Enterococcus_B hirae	98.84	0.91	GCF_000271405.2	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_B;s__Enterococcus_B hirae	98.84	0.91	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_B;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_007990225.1, s__Enterococcus_B villorum, 95.0, 81.96, 0.61; GCF_001544215.1, s__Enterococcus_B durans, 95.0, 81.14, 0.49; GCF_001886195.1, s__Enterococcus_B ratti, 95.0, 80.66, 0.54; GCF_009735405.1, s__Enterococcus_B lactis, 95.0, 80.11, 0.44; GCF_001544255.1, s__Enterococcus_B faecium, 95.0, 80.08, 0.45; GCF_002140175.1, s__Enterococcus_B sp002140175, 95.0, 80.02, 0.4; GCF_011038845.1, s__Enterococcus_B sp011038845, 95.0, 79.87, 0.39; GCF_013394305.1, s__Enterococcus_B pernyi, 96.3614, 79.83, 0.42; GCF_003957375.1, s__Enterococcus_B mundtii_C, 96.247, 79.65, 0.4; GCF_002813755.1, s__Enterococcus_B mundtii, 96.3614, 79.64, 0.41; GCF_001886265.1, s__Enterococcus_B thailandicus, 95.0, 79.5, 0.36; GCF_002947535.1, s__Enterococcus_B mundtii_B, 95.0, 79.5, 0.38; GCF_000415185.1, s__Enterococcus_B faecalis_A, 95.0, 78.92, 0.29; GCF_000407505.1, s__Enterococcus_B phoeniculicola, 95.0, 78.61, 0.18; GCF_009933175.1, s__Enterococcus_B sp009933175, 95.0, 78.46, 0.13	97.42	11	N/A	N/A
bin_m7.mtb36	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-485;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-485;s__	ANI	N/A	GCA_900547755.1, s__CAG-485 sp900547755, 95.0, 77.43, 0.13; GCA_900552315.1, s__CAG-485 sp900552315, 95.0, 77.03, 0.12	97.06	11	0.9673750258109447	N/A
bin_m7.mtb7	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__UBA5578;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__;s__	taxonomic novelty determined using RED	N/A	N/A	86.88	11	0.9491341731624936	N/A
bin_m7.mtb73	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Duncaniella;s__	N/A	N/A	N/A	N/A	N/A	GCF_003024805.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Duncaniella;s__Duncaniella muris	93.65	0.86	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Duncaniella;s__	taxonomic classification defined by topology and ANI	N/A	GCA_900544535.1, s__Duncaniella sp900544535, 95.0, 82.48, 0.68; GCF_004803915.1, s__Duncaniella dubosii, 95.0, 79.3, 0.36; GCF_003762875.1, s__Duncaniella sp001689575, 95.0, 78.45, 0.29; GCF_900762315.1, s__Duncaniella sp900762315, 95.0, 78.19, 0.18; GCA_001701225.1, s__Duncaniella sp001701225, 95.0, 78.14, 0.2; GCA_001689495.1, s__Duncaniella sp001689495, 95.0, 78.12, 0.28; GCA_002494015.1, s__Duncaniella sp002494015, 95.0, 78.0, 0.19; GCA_900549445.1, s__Duncaniella sp900549445, 95.0, 77.74, 0.21; GCF_004766125.1, s__Duncaniella freteri, 95.0, 77.73, 0.16	91.88	11	0.9985287170387019	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
bin_m7.mxb61_sub	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-485;s__	N/A	N/A	N/A	N/A	N/A	GCA_009775375.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-485;s__CAG-485 sp009775375	77.95	0.22	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-485;s__	taxonomic classification defined by topology and ANI	N/A	GCF_003833075.1, s__CAG-485 sp002362485, 95.0, 78.32, 0.1; GCA_009775365.1, s__CAG-485 sp009775365, 95.0, 78.16, 0.21; GCF_003762615.1, s__CAG-485 sp002493045, 95.0, 78.11, 0.19; GCA_002493515.1, s__CAG-485 sp002493515, 95.0, 77.4, 0.11; GCA_900549375.1, s__CAG-485 sp900549375, 95.0, 77.2, 0.09; GCA_009775355.1, s__CAG-485 sp009775355, 95.0, 77.19, 0.1; GCA_900554345.1, s__CAG-485 sp900554345, 95.0, 77.07, 0.1; GCF_900760735.1, s__CAG-485 sp900760735, 95.0, 77.07, 0.06; GCA_900542185.1, s__CAG-485 sp900542185, 95.0, 77.03, 0.07; GCF_900761855.1, s__CAG-485 sp900761855, 95.0, 76.88, 0.07; GCF_900760815.1, s__CAG-485 sp900760815, 95.0, 76.87, 0.09; GCA_002361235.1, s__CAG-485 sp002361235, 95.0, 76.79, 0.07; GCA_002491945.1, s__CAG-485 sp002491945, 95.0, 76.79, 0.07; GCA_902796035.1, s__CAG-485 sp900321585, 95.0, 76.76, 0.07; GCF_900760885.1, s__CAG-485 sp900760885, 95.0, 76.55, 0.09; GCA_001701295.1, s__CAG-485 sp001701295, 95.0, 76.42, 0.06	80.86	11	0.9777440434860094	N/A
bin_m7.vmb113_sub	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__	N/A	N/A	N/A	N/A	N/A	GCA_002491195.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp002491195	83.2	0.59	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__	taxonomic classification defined by topology and ANI	N/A	GCA_009774245.1, s__COE1 sp009774245, 95.0, 82.76, 0.56; GCA_009774375.1, s__COE1 sp009774375, 95.0, 81.94, 0.61; GCF_000403215.1, s__COE1 sp000403215, 95.0, 79.52, 0.39; GCA_009774345.1, s__COE1 sp009774345, 95.0, 79.19, 0.4; GCA_002490665.1, s__COE1 sp002490665, 95.0, 78.74, 0.4; GCA_002358575.1, s__COE1 sp002358575, 95.0, 78.62, 0.34; GCA_014239155.1, s__COE1 sp014239155, 95.0, 78.37, 0.26; GCF_011959805.1, s__COE1 sp011959805, 95.0, 78.19, 0.23; GCF_000403335.2, s__COE1 sp000403335, 95.0, 77.83, 0.17; GCA_003513705.1, s__COE1 sp003513705, 95.0, 77.79, 0.22; GCA_001916965.1, s__COE1 sp001916965, 95.0, 77.72, 0.1; GCF_900753305.1, s__COE1 sp900753305, 95.0, 77.7, 0.1; GCA_009774395.1, s__COE1 sp009774395, 95.0, 77.65, 0.13; GCA_002492295.1, s__COE1 sp002492295, 95.0, 77.21, 0.17	89.64	11	0.9905219307126878	N/A
bin_m7.vmb18	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium_A;s__Fusobacterium_A ulcerans	GCF_003019675.1	95.0	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium_A;s__Fusobacterium_A ulcerans	98.33	0.86	GCF_003019675.1	95.0	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium_A;s__Fusobacterium_A ulcerans	98.33	0.86	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium_A;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_900683735.1, s__Fusobacterium_A ulcerans_A, 95.0, 91.11, 0.85; GCF_002356455.1, s__Fusobacterium_A varium_A, 95.0, 88.49, 0.85; GCF_900637705.1, s__Fusobacterium_A varium, 95.0, 87.95, 0.78; GCA_900543175.1, s__Fusobacterium_A sp900543175, 95.0, 80.25, 0.54; GCA_900555845.1, s__Fusobacterium_A sp900555845, 95.0, 79.94, 0.62; GCA_900555485.1, s__Fusobacterium_A sp900555485, 95.0, 79.6, 0.51; GCF_900450765.1, s__Fusobacterium_A necrogenes, 95.0, 78.57, 0.34; GCF_014337255.1, s__Fusobacterium_A sp900015295, 95.0, 78.48, 0.35; GCF_000158195.2, s__Fusobacterium_A mortiferum, 95.0, 78.47, 0.37; GCF_900764925.1, s__Fusobacterium_A sp900764925, 95.0, 78.38, 0.33; GCA_900549465.1, s__Fusobacterium_A sp900549465, 95.0, 78.02, 0.35	92.14	11	N/A	N/A
bin_m7.vmb21	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Borkfalkiaceae;g__UBA11940;s__	N/A	N/A	N/A	N/A	N/A	GCA_003979335.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Borkfalkiaceae;g__UBA11940;s__UBA11940 sp003979335	78.0	0.42	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Borkfalkiaceae;g__UBA11940;s__	taxonomic classification defined by topology and ANI	N/A	GCA_013316055.1, s__UBA11940 sp013316055, 95.0, 78.2, 0.39; GCA_003503945.1, s__UBA11940 sp003503945, 95.0, 77.94, 0.25; GCA_900549005.1, s__UBA11940 sp900549005, 95.0, 77.18, 0.18	91.62	11	0.9681674645152307	N/A
bin_m7.vmb22	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-873;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-873;s__	ANI	N/A	GCA_001689415.1, s__CAG-873 sp001689415, 95.0, 77.84, 0.17; GCA_002491245.1, s__CAG-873 sp002491245, 95.0, 77.36, 0.14; GCA_009775225.1, s__CAG-873 sp009775225, 95.0, 77.25, 0.18; GCA_009775135.1, s__CAG-873 sp009775135, 95.0, 77.17, 0.12; GCF_011959565.1, s__CAG-873 sp011959565, 95.0, 77.14, 0.11; GCA_009775195.1, s__CAG-873 sp009775195, 95.0, 77.14, 0.15; GCA_009775275.1, s__CAG-873 sp009775275, 95.0, 77.11, 0.14; GCA_002490635.1, s__CAG-873 sp002490635, 95.0, 77.04, 0.13; GCA_900555715.1, s__CAG-873 sp900555715, 95.0, 77.0, 0.12; GCA_900548975.1, s__CAG-873 sp900548975, 95.0, 76.98, 0.15; GCA_002493945.1, s__CAG-873 sp002493945, 95.0, 76.94, 0.12; GCA_900541865.1, s__CAG-873 sp900541865, 95.0, 76.86, 0.13; GCA_003979155.1, s__CAG-873 sp003979155, 95.0, 76.78, 0.12; GCA_900759845.1, s__CAG-873 sp900759845, 95.0, 76.77, 0.09; GCA_009775265.1, s__CAG-873 sp009775265, 95.0, 76.7, 0.09; GCA_004552725.1, s__CAG-873 sp004552725, 95.0, 76.57, 0.09; GCA_004552485.1, s__CAG-873 sp004552485, 95.0, 76.44, 0.08; GCA_900540625.1, s__CAG-873 sp900540625, 95.0, 76.41, 0.08; GCA_009775125.1, s__CAG-873 sp001689665, 95.0, 76.23, 0.1; GCA_004553485.1, s__CAG-873 sp004553485, 95.0, 76.21, 0.08	88.31	11	0.9807343425171677	N/A
bin_m7.vmb28	d__Bacteria;p__Deferribacterota;c__Deferribacteres;o__Deferribacterales;f__Mucispirillaceae;g__Mucispirillum;s__	N/A	N/A	N/A	N/A	N/A	GCF_000487995.1	95.0	d__Bacteria;p__Deferribacterota;c__Deferribacteres;o__Deferribacterales;f__Mucispirillaceae;g__Mucispirillum;s__Mucispirillum schaedleri	88.72	0.8	d__Bacteria;p__Deferribacterota;c__Deferribacteres;o__Deferribacterales;f__;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	95.06	11	0.9673484030068958	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
bin_m7.vmb5	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__P3;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__P3;g__;s__	taxonomic novelty determined using RED	N/A	N/A	96.8	11	0.826068747445672	N/A
