user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
C04M3_Longread_bin.2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA7182;s__UBA7182 sp009774145	GCA_009774145.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA7182;s__UBA7182 sp009774145	98.54	0.82	GCA_009774145.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA7182;s__UBA7182 sp009774145	98.54	0.82	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA7182;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_009774135.1, s__UBA7182 sp009774135, 95.0, 81.47, 0.51; GCA_009774155.1, s__UBA7182 sp009774155, 95.0, 78.81, 0.33; GCA_002491115.1, s__UBA7182 sp002491115, 95.0, 78.38, 0.3; GCF_003481535.1, s__UBA7182 sp003481535, 95.0, 78.16, 0.2; GCF_003480725.1, s__UBA7182 sp003480725, 95.0, 77.99, 0.2; GCF_002160135.1, s__UBA7182 sp002160135, 95.0, 77.93, 0.24; GCA_001941045.1, s__UBA7182 sp001941045, 95.0, 77.23, 0.14	92.85	11	N/A	N/A
C04M3_Longread_bin.21	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__14-2;s__14-2 sp000403315	GCF_000403315.2	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__14-2;s__14-2 sp000403315	99.06	0.89	GCF_000403315.2	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__14-2;s__14-2 sp000403315	99.06	0.89	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__14-2;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_000403255.1, s__14-2 sp000403255, 95.0, 83.1, 0.41; GCF_004793545.1, s__14-2 sp004793545, 95.0, 81.44, 0.41; GCF_011960065.1, s__14-2 sp011960065, 95.0, 81.19, 0.35; GCF_000403845.2, s__14-2 sp000403845, 95.0, 80.58, 0.38; GCA_009774455.1, s__14-2 sp009774455, 95.0, 79.8, 0.43; GCF_009911185.1, s__14-2 sp009911185, 95.0, 78.68, 0.23; GCF_001940225.1, s__14-2 sp001940225, 95.0, 78.09, 0.1; GCA_012519695.1, s__14-2 sp012519695, 95.0, 77.46, 0.09	89.66	11	N/A	N/A
C04M3_Longread_bin.22	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Duncaniella;s__	N/A	N/A	N/A	N/A	N/A	GCF_004803915.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Duncaniella;s__Duncaniella dubosii	80.41	0.44	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Duncaniella;s__	taxonomic classification defined by topology and ANI	N/A	GCF_004766125.1, s__Duncaniella freteri, 95.0, 79.89, 0.18; GCA_900544535.1, s__Duncaniella sp900544535, 95.0, 79.77, 0.43; GCF_003024805.1, s__Duncaniella muris, 95.0, 79.74, 0.4; GCF_003762875.1, s__Duncaniella sp001689575, 95.0, 78.7, 0.26; GCF_900762315.1, s__Duncaniella sp900762315, 95.0, 78.4, 0.18; GCA_001689495.1, s__Duncaniella sp001689495, 95.0, 78.2, 0.24; GCA_002494015.1, s__Duncaniella sp002494015, 95.0, 78.09, 0.2; GCA_001701225.1, s__Duncaniella sp001701225, 95.0, 78.04, 0.24; GCA_900549445.1, s__Duncaniella sp900549445, 95.0, 77.56, 0.23	96.37	11	0.9890711866880775	N/A
C04M3_Longread_bin.23	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__	N/A	N/A	N/A	N/A	N/A	GCF_003612485.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp003612485	80.33	0.33	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__	taxonomic classification defined by topology and ANI	N/A	GCF_900248245.1, s__Acetatifactor muris, 95.0, 80.36, 0.24; GCA_014337175.1, s__Acetatifactor sp900066365, 95.0, 79.09, 0.1; GCA_002490995.1, s__Acetatifactor sp002490995, 95.0, 78.44, 0.3; GCF_011959105.1, s__Acetatifactor sp011959105, 95.0, 78.34, 0.19; GCF_003584705.1, s__Acetatifactor sp900066565, 95.0, 78.08, 0.11; GCA_009177215.1, s__Acetatifactor sp009177215, 95.0, 77.64, 0.1; GCF_900772845.1, s__Acetatifactor sp900772845, 95.0, 76.9, 0.08; GCA_003447295.1, s__Acetatifactor sp003447295, 95.0, 76.9, 0.11; GCA_900320485.1, s__Acetatifactor sp900320485, 95.0, 76.77, 0.08; GCA_900554205.1, s__Acetatifactor sp900554205, 95.0, 76.7, 0.12; GCA_002431915.1, s__Acetatifactor sp002431915, 95.0, 76.65, 0.09; GCA_902796105.1, s__Acetatifactor sp902796105, 95.0, 76.63, 0.09; GCF_900766575.1, s__Acetatifactor sp900766575, 95.0, 76.57, 0.1; GCF_900755865.1, s__Acetatifactor sp900755865, 95.0, 76.55, 0.1; GCF_900771995.1, s__Acetatifactor sp900771995, 95.0, 76.43, 0.14; GCA_002368865.1, s__Acetatifactor sp002368865, 95.0, 76.27, 0.07; GCF_900760705.1, s__Acetatifactor sp900760705, 95.0, 76.2, 0.08; GCA_902766425.1, s__Acetatifactor sp902766425, 95.0, 76.19, 0.08; GCA_002314715.1, s__Acetatifactor sp002314715, 95.0, 75.68, 0.03	92.06	11	0.9753236410909554	N/A
C04M3_Longread_bin.24	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Duncaniella;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Duncaniella;s__	ANI	N/A	GCA_001689495.1, s__Duncaniella sp001689495, 95.0, 79.25, 0.3; GCF_004766125.1, s__Duncaniella freteri, 95.0, 79.19, 0.21; GCF_004803915.1, s__Duncaniella dubosii, 95.0, 78.94, 0.19; GCA_001701225.1, s__Duncaniella sp001701225, 95.0, 78.69, 0.3; GCF_003762875.1, s__Duncaniella sp001689575, 95.0, 78.67, 0.29; GCF_003024805.1, s__Duncaniella muris, 95.0, 78.37, 0.23; GCA_900544535.1, s__Duncaniella sp900544535, 95.0, 78.24, 0.26; GCA_900549445.1, s__Duncaniella sp900549445, 95.0, 77.99, 0.2; GCF_900762315.1, s__Duncaniella sp900762315, 95.0, 77.48, 0.16; GCA_002494015.1, s__Duncaniella sp002494015, 95.0, 77.41, 0.17	96.29	11	0.977380041005972	N/A
C04M3_Longread_bin.25	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__UBA7001;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__UBA7001;s__	ANI	N/A	GCA_900553685.1, s__UBA7001 sp900553685, 95.0, 79.56, 0.45; GCF_900768805.1, s__UBA7001 sp900768805, 95.0, 78.37, 0.26; GCA_002449785.1, s__UBA7001 sp002449785, 95.0, 78.12, 0.35	86.8	11	0.9289384388432808	N/A
C04M3_Longread_bin.26	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__UBA7173;s__UBA7173 sp002491305	GCF_004102785.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__UBA7173;s__UBA7173 sp002491305	98.27	0.8	GCF_004102785.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__UBA7173;s__UBA7173 sp002491305	98.27	0.8	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__UBA7173;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_900759895.1, s__UBA7173 sp900759895, 95.0, 82.59, 0.68; GCA_900552325.1, s__UBA7173 sp900552325, 95.0, 81.91, 0.71; GCF_004102805.1, s__UBA7173 sp004102805, 95.0, 81.19, 0.19; GCA_900555165.1, s__UBA7173 sp900555165, 95.0, 79.18, 0.38; GCA_001689685.1, s__UBA7173 sp001689685, 95.0, 78.86, 0.28; GCA_900545955.1, s__UBA7173 sp900545955, 95.0, 78.68, 0.26; GCA_900546835.1, s__UBA7173 sp900546835, 95.0, 78.65, 0.27; GCA_001701135.1, s__UBA7173 sp001701135, 95.0, 78.37, 0.27; GCA_004557825.1, s__UBA7173 sp004557825, 95.0, 78.24, 0.3; GCA_900540205.1, s__UBA7173 sp900540205, 95.0, 78.17, 0.22; GCA_900548705.1, s__UBA7173 sp900548705, 95.0, 77.88, 0.24; GCF_900768685.1, s__UBA7173 sp900768685, 95.0, 77.82, 0.04; GCA_001689485.1, s__UBA7173 sp001689485, 95.0, 77.78, 0.17; GCA_013316535.1, s__UBA7173 sp013316535, 95.0, 77.78, 0.21; GCA_001915385.1, s__UBA7173 sp001915385, 95.0, 77.75, 0.17; GCA_013316675.1, s__UBA7173 sp013316675, 95.0, 77.72, 0.15	96.96	11	N/A	N/A
C04M3_Longread_bin.27	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-485;s__CAG-485 sp002362485	GCF_003833075.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-485;s__CAG-485 sp002362485	98.02	0.81	GCF_003833075.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-485;s__CAG-485 sp002362485	98.02	0.81	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-485;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_009775355.1, s__CAG-485 sp009775355, 95.0, 78.91, 0.19; GCA_009775365.1, s__CAG-485 sp009775365, 95.0, 78.67, 0.12; GCF_003762615.1, s__CAG-485 sp002493045, 95.0, 78.36, 0.12; GCA_900549375.1, s__CAG-485 sp900549375, 95.0, 78.26, 0.23; GCA_009775375.1, s__CAG-485 sp009775375, 95.0, 78.14, 0.1; GCF_900767075.1, s__CAG-485 sp900767075, 95.0, 77.7, 0.13; GCA_900541835.1, s__CAG-485 sp900541835, 95.0, 77.64, 0.05; GCA_900554845.1, s__CAG-485 sp900554845, 95.0, 77.55, 0.09; GCA_002491945.1, s__CAG-485 sp002491945, 95.0, 77.52, 0.08; GCF_900761855.1, s__CAG-485 sp900761855, 95.0, 77.52, 0.09; GCA_902796035.1, s__CAG-485 sp900321585, 95.0, 77.42, 0.12; GCA_004553095.1, s__CAG-485 sp004553095, 95.0, 77.33, 0.11; GCA_001701295.1, s__CAG-485 sp001701295, 95.0, 77.31, 0.11; GCF_900760815.1, s__CAG-485 sp900760815, 95.0, 77.31, 0.09; GCF_900760735.1, s__CAG-485 sp900760735, 95.0, 77.27, 0.09; GCF_900766975.1, s__CAG-485 sp900766975, 95.0, 77.23, 0.1; GCA_900542185.1, s__CAG-485 sp900542185, 95.0, 77.08, 0.1; GCA_002493515.1, s__CAG-485 sp002493515, 95.0, 76.82, 0.11; GCA_003979075.1, s__CAG-485 sp003979075, 95.0, 76.77, 0.07; GCA_009177205.1, s__CAG-485 sp009177205, 95.0, 76.74, 0.08; GCA_002361235.1, s__CAG-485 sp002361235, 95.0, 76.72, 0.11; GCA_900555915.1, s__CAG-485 sp900555915, 95.0, 76.71, 0.08; GCA_004552395.1, s__CAG-485 sp004552395, 95.0, 76.7, 0.06; GCF_900760885.1, s__CAG-485 sp900760885, 95.0, 76.63, 0.1; GCA_002361155.1, s__CAG-485 sp002361155, 95.0, 76.6, 0.13; GCA_900552315.1, s__CAG-485 sp900552315, 95.0, 76.57, 0.05; GCA_900550645.1, s__CAG-485 sp900550645, 95.0, 76.56, 0.06; GCA_900547755.1, s__CAG-485 sp900547755, 95.0, 76.54, 0.07; GCF_900759795.1, s__CAG-485 sp900759795, 95.0, 76.44, 0.07; GCA_000437495.1, s__CAG-485 sp000437495, 95.0, 76.41, 0.05; GCA_001701105.1, s__CAG-485 sp001701105, 95.0, 76.39, 0.07; GCA_002491165.1, s__CAG-485 sp002491165, 95.0, 76.22, 0.06; GCA_002361215.1, s__CAG-485 sp002361215, 95.0, 76.21, 0.1; GCA_002404675.1, s__CAG-485 sp002404675, 95.0, 76.13, 0.06; GCA_900554345.1, s__CAG-485 sp900554345, 95.0, 76.07, 0.08; GCA_900556595.1, s__CAG-485 sp900556595, 95.0, 76.05, 0.14; GCA_001701075.1, s__CAG-485 sp001701075, 95.0, 75.99, 0.06	98.19	11	N/A	N/A
C04M3_Longread_bin.28	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp000403215	GCF_000403215.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp000403215	97.42	0.75	GCF_000403215.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp000403215	97.42	0.75	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_009774345.1, s__COE1 sp009774345, 95.0, 86.5, 0.72; GCF_000403335.2, s__COE1 sp000403335, 95.0, 81.25, 0.25; GCA_002358575.1, s__COE1 sp002358575, 95.0, 80.44, 0.43; GCA_009774245.1, s__COE1 sp009774245, 95.0, 80.22, 0.34; GCA_009774395.1, s__COE1 sp009774395, 95.0, 79.7, 0.18; GCA_002490665.1, s__COE1 sp002490665, 95.0, 79.56, 0.41; GCA_014239155.1, s__COE1 sp014239155, 95.0, 79.25, 0.36; GCF_011959805.1, s__COE1 sp011959805, 95.0, 79.09, 0.35; GCA_009774375.1, s__COE1 sp009774375, 95.0, 78.96, 0.39; GCA_002491195.1, s__COE1 sp002491195, 95.0, 78.95, 0.35; GCA_003513705.1, s__COE1 sp003513705, 95.0, 78.65, 0.33; GCA_001916965.1, s__COE1 sp001916965, 95.0, 77.95, 0.1; GCF_900753305.1, s__COE1 sp900753305, 95.0, 77.64, 0.08; GCA_002492295.1, s__COE1 sp002492295, 95.0, 77.43, 0.19	88.86	11	N/A	N/A
C04M3_Longread_bin.29	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerosacchariphilus;s__Anaerosacchariphilus sp011959465	GCF_011959465.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerosacchariphilus;s__Anaerosacchariphilus sp011959465	98.36	0.83	GCF_011959465.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerosacchariphilus;s__Anaerosacchariphilus sp011959465	98.36	0.83	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerosacchariphilus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_009917555.1, s__Anaerosacchariphilus sp009917555, 95.0, 82.6, 0.55; GCF_002160825.1, s__Anaerosacchariphilus sp002160825, 95.0, 78.38, 0.24; GCF_902362725.1, s__Anaerosacchariphilus sp900066385, 95.0, 78.28, 0.22; GCF_014290175.1, s__Anaerosacchariphilus sp014290175, 95.0, 78.11, 0.22; GCF_002160765.1, s__Anaerosacchariphilus sp002160765, 95.0, 78.0, 0.23; GCA_900553635.1, s__Anaerosacchariphilus sp900553635, 95.0, 77.52, 0.21	93.03	11	N/A	N/A
C04M3_Longread_bin.3	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp000403335	GCF_000403335.2	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp000403335	98.57	0.81	GCF_000403335.2	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp000403335	98.57	0.81	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002492295.1, s__COE1 sp002492295, 95.0, 82.08, 0.66; GCF_000403215.1, s__COE1 sp000403215, 95.0, 80.91, 0.24; GCA_009774245.1, s__COE1 sp009774245, 95.0, 79.37, 0.19; GCA_002358575.1, s__COE1 sp002358575, 95.0, 78.8, 0.17; GCA_009774345.1, s__COE1 sp009774345, 95.0, 78.7, 0.18; GCA_014239155.1, s__COE1 sp014239155, 95.0, 78.64, 0.14; GCA_009774395.1, s__COE1 sp009774395, 95.0, 78.42, 0.15; GCA_002490665.1, s__COE1 sp002490665, 95.0, 77.83, 0.21; GCA_001916965.1, s__COE1 sp001916965, 95.0, 77.71, 0.08; GCA_009774375.1, s__COE1 sp009774375, 95.0, 77.65, 0.13; GCF_011959805.1, s__COE1 sp011959805, 95.0, 77.64, 0.13; GCF_900753305.1, s__COE1 sp900753305, 95.0, 77.6, 0.08; GCA_002491195.1, s__COE1 sp002491195, 95.0, 77.53, 0.14; GCA_003513705.1, s__COE1 sp003513705, 95.0, 77.16, 0.13	91.11	11	N/A	N/A
C04M3_Longread_bin.30	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA3282;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA3282;s__	taxonomic classification defined by topology and ANI	N/A	GCF_003612405.1, s__UBA3282 sp003612405, 95.0, 82.83, 0.67; GCA_002492525.1, s__UBA3282 sp002492525, 95.0, 81.51, 0.65; GCF_003611805.1, s__UBA3282 sp003611805, 95.0, 81.13, 0.31; GCA_009774175.1, s__UBA3282 sp009774175, 95.0, 78.91, 0.37; GCA_009774655.1, s__UBA3282 sp009774655, 95.0, 78.65, 0.21; GCA_009774215.1, s__UBA3282 sp009774215, 95.0, 78.52, 0.32; GCA_002361355.1, s__UBA3282 sp002361355, 95.0, 78.43, 0.35; GCA_002491905.1, s__UBA3282 sp002491905, 95.0, 78.23, 0.29; GCA_009774585.1, s__UBA3282 sp009774585, 95.0, 78.18, 0.22; GCA_002490705.1, s__UBA3282 sp002490705, 95.0, 78.16, 0.32; GCA_002493835.1, s__UBA3282 sp002493835, 95.0, 78.13, 0.23; GCA_009774575.1, s__UBA3282 sp009774575, 95.0, 77.81, 0.23; GCA_002361735.1, s__UBA3282 sp002361735, 95.0, 77.67, 0.26; GCA_002490835.1, s__UBA3282 sp002490835, 95.0, 77.55, 0.22; GCA_002492725.1, s__UBA3282 sp002492725, 95.0, 77.51, 0.27	92.77	11	0.9744647939688054	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
C04M3_Longread_bin.31	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__	ANI	N/A	GCF_003612485.1, s__Acetatifactor sp003612485, 95.0, 80.83, 0.18; GCF_900248245.1, s__Acetatifactor muris, 95.0, 80.22, 0.18; GCF_011959105.1, s__Acetatifactor sp011959105, 95.0, 79.42, 0.16; GCA_014337175.1, s__Acetatifactor sp900066365, 95.0, 78.31, 0.14; GCF_003584705.1, s__Acetatifactor sp900066565, 95.0, 77.96, 0.13; GCA_003447295.1, s__Acetatifactor sp003447295, 95.0, 77.63, 0.13; GCF_900755865.1, s__Acetatifactor sp900755865, 95.0, 77.36, 0.26; GCF_900766575.1, s__Acetatifactor sp900766575, 95.0, 77.34, 0.15; GCA_900554205.1, s__Acetatifactor sp900554205, 95.0, 77.3, 0.15; GCA_002490995.1, s__Acetatifactor sp002490995, 95.0, 77.25, 0.11; GCA_002431915.1, s__Acetatifactor sp002431915, 95.0, 77.25, 0.12; GCA_900320485.1, s__Acetatifactor sp900320485, 95.0, 77.23, 0.06; GCF_900760705.1, s__Acetatifactor sp900760705, 95.0, 76.99, 0.09; GCF_900772845.1, s__Acetatifactor sp900772845, 95.0, 76.97, 0.14; GCF_900771995.1, s__Acetatifactor sp900771995, 95.0, 76.95, 0.15; GCA_009177215.1, s__Acetatifactor sp009177215, 95.0, 76.95, 0.19; GCA_002368865.1, s__Acetatifactor sp002368865, 95.0, 76.82, 0.1; GCA_902796105.1, s__Acetatifactor sp902796105, 95.0, 76.5, 0.14; GCA_002314715.1, s__Acetatifactor sp002314715, 95.0, 76.36, 0.07; GCA_902766425.1, s__Acetatifactor sp902766425, 95.0, 76.34, 0.08	93.11	11	0.951966654945224	N/A
C04M3_Longread_bin.32	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__UBA7173;s__UBA7173 sp001689485	GCA_001689485.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__UBA7173;s__UBA7173 sp001689485	98.85	0.82	GCA_001689485.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__UBA7173;s__UBA7173 sp001689485	98.85	0.82	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__UBA7173;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_004102785.1, s__UBA7173 sp002491305, 95.0, 80.37, 0.21; GCF_004102805.1, s__UBA7173 sp004102805, 95.0, 79.75, 0.17; GCA_013316535.1, s__UBA7173 sp013316535, 95.0, 78.96, 0.43; GCA_900540205.1, s__UBA7173 sp900540205, 95.0, 78.56, 0.26; GCA_900545955.1, s__UBA7173 sp900545955, 95.0, 78.47, 0.21; GCA_013316675.1, s__UBA7173 sp013316675, 95.0, 78.36, 0.27; GCA_001701135.1, s__UBA7173 sp001701135, 95.0, 78.16, 0.2; GCA_900546835.1, s__UBA7173 sp900546835, 95.0, 77.89, 0.23; GCA_001689685.1, s__UBA7173 sp001689685, 95.0, 77.85, 0.17; GCA_004557825.1, s__UBA7173 sp004557825, 95.0, 77.69, 0.18; GCF_900759895.1, s__UBA7173 sp900759895, 95.0, 77.59, 0.18; GCA_900548705.1, s__UBA7173 sp900548705, 95.0, 77.49, 0.16; GCA_001915385.1, s__UBA7173 sp001915385, 95.0, 77.42, 0.12; GCA_900555165.1, s__UBA7173 sp900555165, 95.0, 77.29, 0.19; GCA_900552325.1, s__UBA7173 sp900552325, 95.0, 76.97, 0.18; GCF_900768685.1, s__UBA7173 sp900768685, 95.0, 76.75, 0.05	96.29	11	N/A	N/A
C04M3_Longread_bin.33	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-95;s__CAG-95 sp009911035	GCF_009911035.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-95;s__CAG-95 sp009911035	95.84	0.72	GCF_009911035.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-95;s__CAG-95 sp009911035	95.84	0.72	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-95;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_009917485.1, s__CAG-95 sp009917485, 95.0, 80.58, 0.26; GCF_009917455.1, s__CAG-95 sp009917455, 95.0, 80.41, 0.26; GCF_000403495.2, s__CAG-95 sp000403495, 95.0, 80.39, 0.26; GCF_003612395.1, s__CAG-95 sp003612395, 95.0, 79.96, 0.26; GCF_011959285.1, s__CAG-95 sp011959285, 95.0, 79.26, 0.28; GCA_900554925.1, s__CAG-95 sp900554925, 95.0, 78.34, 0.37; GCA_002490775.1, s__CAG-95 sp002490775, 95.0, 78.26, 0.24; GCA_009774465.1, s__CAG-95 sp009774465, 95.0, 78.14, 0.26; GCF_003490145.1, s__CAG-95 sp900066375, 95.0, 78.08, 0.16; GCA_002492465.1, s__CAG-95 sp002492465, 95.0, 78.05, 0.28; GCA_000436115.1, s__CAG-95 sp000436115, 95.0, 77.38, 0.22; GCA_900553305.1, s__CAG-95 sp900553305, 95.0, 77.33, 0.15; GCA_000438155.1, s__CAG-95 sp000438155, 95.0, 76.92, 0.12; GCA_902766365.1, s__CAG-95 sp902766365, 95.0, 76.86, 0.14	93.77	11	N/A	N/A
C04M3_Longread_bin.34	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Paramuribaculum;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Paramuribaculum;s__	ANI	N/A	GCF_003762715.1, s__Paramuribaculum sp001689565, 95.0, 79.58, 0.14; GCA_009775605.1, s__Paramuribaculum sp009775605, 95.0, 78.01, 0.19; GCF_003024925.1, s__Paramuribaculum intestinale, 95.0, 77.99, 0.22; GCF_900752995.1, s__Paramuribaculum sp900752995, 95.0, 77.85, 0.16; GCF_900759915.1, s__Paramuribaculum sp900759915, 95.0, 77.78, 0.19; GCA_900551515.1, s__Paramuribaculum sp900551515, 95.0, 77.76, 0.22; GCA_900546365.1, s__Paramuribaculum sp900546365, 95.0, 77.72, 0.23; GCA_001689535.1, s__Paramuribaculum sp001689535, 95.0, 77.7, 0.14; GCA_900553585.1, s__Paramuribaculum sp900553585, 95.0, 77.51, 0.11; GCA_000431155.1, s__Paramuribaculum sp000431155, 95.0, 77.26, 0.09; GCA_001701115.1, s__Paramuribaculum sp001701115, 95.0, 77.13, 0.09; GCF_900760855.1, s__Paramuribaculum sp900760855, 95.0, 77.0, 0.06; GCF_900759835.1, s__Paramuribaculum sp900759835, 95.0, 76.87, 0.09	97.62	11	0.9461938062165417	N/A
