user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
ERR4968593_bin.10	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Borkfalkiaceae;g__Borkfalkia;s__	N/A	N/A	N/A	N/A	N/A	GCF_900761665.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Borkfalkiaceae;g__Borkfalkia;s__Borkfalkia sp900761665	80.62	0.51	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Borkfalkiaceae;g__Borkfalkia;s__	taxonomic classification defined by topology and ANI	N/A	GCF_900761675.1, s__Borkfalkia sp900761675, 95.0, 80.0, 0.44; GCF_004134775.1, s__Borkfalkia ceftriaxoniphila, 95.0, 78.26, 0.31; GCA_900557285.1, s__Borkfalkia sp900557285, 95.0, 77.0, 0.1; GCA_003343765.1, s__Borkfalkia sp003343765, 95.0, 76.97, 0.13	93.05	11	0.9644158868373188	N/A
ERR4968593_bin.11	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__CAG-776;s__	N/A	N/A	N/A	N/A	N/A	GCF_900758895.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__CAG-776;s__CAG-776 sp900758895	83.19	0.6	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__CAG-776;s__	taxonomic classification defined by topology and ANI	N/A	GCA_000438195.1, s__CAG-776 sp000438195, 95.0, 81.39, 0.64; GCA_900549285.1, s__CAG-776 sp900549285, 95.0, 81.29, 0.65	72.17	11	0.984766403472282	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
ERR4968593_bin.22	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__UBA1242;g__UBA11517;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__UBA1242;g__UBA11517;s__	taxonomic classification fully defined by topology	N/A	N/A	85.31	11	0.9190758150863424	N/A
ERR4968593_bin.27	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Borkfalkiaceae;g__Borkfalkia;s__	N/A	N/A	N/A	N/A	N/A	GCF_900761665.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Borkfalkiaceae;g__Borkfalkia;s__Borkfalkia sp900761665	79.15	0.35	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Borkfalkiaceae;g__Borkfalkia;s__	taxonomic classification defined by topology and ANI	N/A	GCF_900761675.1, s__Borkfalkia sp900761675, 95.0, 79.08, 0.34; GCF_004134775.1, s__Borkfalkia ceftriaxoniphila, 95.0, 77.21, 0.23; GCA_003343765.1, s__Borkfalkia sp003343765, 95.0, 76.41, 0.12	77.23	11	0.9650525444029755	N/A
ERR4968593_bin.55	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__CAG-776;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__;s__	taxonomic novelty determined using RED	N/A	N/A	36.71	11	0.9748241917496558	N/A
ERR4968594_bin.36	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__CHKCI006;s__CHKCI006 sp900018345	GCF_900018345.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__CHKCI006;s__CHKCI006 sp900018345	98.74	0.94	GCF_900018345.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__CHKCI006;s__CHKCI006 sp900018345	98.74	0.94	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	83.68	11	N/A	N/A
ERR4968595_bin.28	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__;g__;s__	taxonomic novelty determined using RED	N/A	N/A	91.4	11	0.7519683476981831	N/A
ERR4968595_bin.6	d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Gastranaerophilales;f__;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Gastranaerophilales;f__;g__;s__	taxonomic classification fully defined by topology	N/A	N/A	95.77	11	0.6176550101338243	N/A
ERR4968596_bin.3	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__UMGS1670;s__UMGS1670 sp902406135	GCA_902406135.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__UMGS1670;s__UMGS1670 sp902406135	97.87	0.97	GCA_902406135.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__UMGS1670;s__UMGS1670 sp902406135	97.87	0.97	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__UMGS1670;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900548595.1, s__UMGS1670 sp900548595, 95.0, 79.06, 0.43; GCA_900553995.1, s__UMGS1670 sp900553995, 95.0, 78.87, 0.33; GCA_900546215.1, s__UMGS1670 sp900546215, 95.0, 78.79, 0.36	96.39	11	N/A	N/A
ERR4968597_bin.16	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269;s__	N/A	N/A	N/A	N/A	N/A	GCA_900553985.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269;s__CAG-269 sp900553985	79.95	0.46	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269;s__	taxonomic classification defined by topology and ANI	N/A	GCA_000431335.1, s__CAG-269 sp000431335, 95.0, 79.36, 0.48; GCA_900556945.1, s__CAG-269 sp900556945, 95.0, 78.93, 0.48; GCA_900556695.1, s__CAG-269 sp900556695, 95.0, 78.84, 0.48; GCA_001916005.1, s__CAG-269 sp001916005, 95.0, 78.67, 0.37; GCA_900554565.1, s__CAG-269 sp900554565, 95.0, 78.65, 0.45; GCA_900557115.1, s__CAG-269 sp900557115, 95.0, 78.5, 0.45; GCA_900554365.1, s__CAG-269 sp900554365, 95.0, 78.47, 0.42; GCA_000437215.1, s__CAG-269 sp000437215, 95.0, 78.47, 0.39; GCA_000438255.1, s__CAG-269 sp000438255, 95.0, 78.46, 0.41; GCA_900551615.1, s__CAG-269 sp900551615, 95.0, 78.44, 0.38; GCA_902760765.1, s__CAG-269 sp902760765, 95.0, 78.42, 0.37; GCF_900762425.1, s__CAG-269 sp900762425, 95.0, 78.4, 0.43; GCF_900760175.1, s__CAG-269 sp900760175, 95.0, 78.38, 0.38; GCF_900753165.1, s__CAG-269 sp900753165, 95.0, 78.37, 0.45; GCA_001916035.1, s__CAG-269 sp001916035, 95.0, 78.16, 0.32; GCF_900754285.1, s__CAG-269 sp900754285, 95.0, 78.16, 0.32; GCA_900552555.1, s__CAG-269 sp900552555, 95.0, 78.09, 0.33; GCA_001916065.1, s__CAG-269 sp001916065, 95.0, 78.07, 0.39; GCA_001915995.1, s__CAG-269 sp001915995, 95.0, 77.87, 0.33; GCA_000435535.1, s__CAG-269 sp000435535, 95.0, 77.86, 0.41; GCA_003525075.1, s__CAG-269 sp003525075, 95.0, 77.77, 0.3; GCA_900556345.1, s__CAG-269 sp900556345, 95.0, 77.67, 0.26; GCA_900555615.1, s__CAG-269 sp900555615, 95.0, 77.54, 0.27; GCA_001916055.1, s__CAG-269 sp001916055, 95.0, 77.46, 0.28; GCA_002372935.1, s__CAG-269 sp002372935, 95.0, 76.98, 0.29; GCA_900553125.1, s__CAG-269 sp900553125, 95.0, 76.95, 0.24; GCA_003518755.1, s__CAG-269 sp003518755, 95.0, 76.82, 0.22; GCA_900554175.1, s__CAG-269 sp900554175, 95.0, 76.82, 0.25; GCA_902787685.1, s__CAG-269 sp902787685, 95.0, 76.79, 0.21; GCA_900556865.1, s__CAG-269 sp900556865, 95.0, 76.74, 0.28	76.45	11	0.9635727897827044	N/A
ERR4968597_bin.17	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__An92;s__	N/A	N/A	N/A	N/A	N/A	GCF_002159175.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__An92;s__An92 sp002159175	85.03	0.7	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__An92;s__	taxonomic classification defined by topology and ANI	N/A	GCF_900199495.1, s__An92 sp900199495, 95.0, 80.38, 0.47; GCF_009935845.1, s__An92 sp009935845, 95.0, 79.43, 0.38	55.79	11	0.9837015621809764	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
ERR4968597_bin.38	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	GCF_000025985.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	98.92	0.87	GCF_000025985.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	98.92	0.87	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900765805.1, s__Bacteroides sp900765805, 95.0, 96.44, 0.46; GCF_002849695.1, s__Bacteroides fragilis_A, 95.0, 87.66, 0.76; GCA_900552405.1, s__Bacteroides sp900552405, 95.0, 80.29, 0.19; GCF_000381365.1, s__Bacteroides salyersiae, 95.0, 80.23, 0.25; GCF_000613465.1, s__Bacteroides nordii, 95.0, 80.05, 0.24; GCF_003865075.1, s__Bacteroides sp003865075, 95.0, 79.95, 0.2; GCA_000210075.1, s__Bacteroides xylanisolvens, 95.0, 79.93, 0.23; GCF_001688725.2, s__Bacteroides caecimuris, 95.0, 79.83, 0.22; GCF_900155865.1, s__Bacteroides bouchesdurhonensis, 95.0, 79.83, 0.2; GCF_000156195.1, s__Bacteroides finegoldii, 95.8579, 79.73, 0.22; GCF_900106755.1, s__Bacteroides faecis, 95.0, 79.67, 0.23; GCF_014334015.1, s__Bacteroides sp003463205, 95.0, 79.48, 0.23; GCF_900130125.1, s__Bacteroides congonensis, 95.0, 79.39, 0.25; GCF_903181435.1, s__Bacteroides acidifaciens_A, 95.0, 79.37, 0.23; GCF_009193325.2, s__Bacteroides sp900066265, 95.8579, 79.37, 0.22; GCF_000172175.1, s__Bacteroides intestinalis, 95.0, 79.29, 0.2; GCF_000614125.1, s__Bacteroides rodentium, 95.0, 79.29, 0.19; GCF_000614145.1, s__Bacteroides faecichinchillae, 95.0, 79.24, 0.2; GCA_900761785.1, s__Bacteroides sp900761785, 95.0, 79.17, 0.21; GCF_000011065.1, s__Bacteroides thetaiotaomicron, 95.0, 79.16, 0.23; GCF_000154525.1, s__Bacteroides stercoris, 95.0, 79.16, 0.21; GCF_000155815.1, s__Bacteroides eggerthii, 95.0, 79.13, 0.21; GCF_000614165.1, s__Bacteroides stercorirosoris, 95.0, 79.12, 0.18; GCF_000315485.1, s__Bacteroides oleiciplenus, 95.0, 79.08, 0.18; GCF_000154205.1, s__Bacteroides uniformis, 95.0, 79.07, 0.19; GCF_000374365.1, s__Bacteroides gallinarum, 95.0, 79.04, 0.15; GCF_012113595.1, s__Bacteroides sp012113595, 95.0, 79.0, 0.24; GCA_902388495.1, s__Bacteroides sp902388495, 95.0, 78.98, 0.17; GCA_900547205.1, s__Bacteroides sp900547205, 95.0, 78.93, 0.22; GCF_000613385.1, s__Bacteroides acidifaciens, 95.0, 78.87, 0.21; GCF_900130135.1, s__Bacteroides togonis, 95.0, 78.87, 0.13; GCF_000499785.1, s__Bacteroides neonati, 95.0, 78.86, 0.18; GCF_009193295.2, s__Bacteroides sp007097645, 95.0, 78.83, 0.21; GCF_900241005.1, s__Bacteroides cutis, 95.0, 78.72, 0.2; GCF_003438615.1, s__Bacteroides sp003545565, 95.0, 78.72, 0.22; GCF_001314995.1, s__Bacteroides ovatus, 95.0, 78.68, 0.21; GCF_902362375.1, s__Bacteroides sp902362375, 95.0, 78.67, 0.21; GCA_014385165.1, s__Bacteroides sp014385165, 95.0, 78.66, 0.22; GCF_000195635.1, s__Bacteroides fluxus, 95.0, 78.66, 0.2; GCA_900760255.1, s__Bacteroides sp900760255, 95.0, 78.66, 0.19; GCF_002222615.2, s__Bacteroides caccae, 95.0, 78.58, 0.25; GCA_900762525.1, s__Bacteroides sp900762525, 95.0, 78.54, 0.19; GCF_004793475.1, s__Bacteroides sp002491635, 95.0, 78.53, 0.2; GCF_014196225.1, s__Bacteroides pyogenes_A, 95.0, 78.46, 0.21; GCA_900755095.1, s__Bacteroides sp900755095, 95.0, 78.38, 0.15; GCF_900129655.1, s__Bacteroides clarus, 95.0, 78.26, 0.22; GCF_900128475.1, s__Bacteroides massiliensis_A, 95.0, 78.25, 0.14; GCF_002998435.1, s__Bacteroides zoogleoformans, 95.0, 78.22, 0.18; GCF_000513195.1, s__Bacteroides timonensis, 95.0, 78.17, 0.19; GCF_000158035.1, s__Bacteroides cellulosilyticus, 95.0, 78.09, 0.19; GCF_000428105.1, s__Bacteroides pyogenes, 95.0, 78.06, 0.18; GCA_900556625.1, s__Bacteroides sp900556625, 95.0, 78.06, 0.22; GCF_000186225.1, s__Bacteroides helcogenes, 95.0, 78.04, 0.19; GCA_900766005.1, s__Bacteroides sp900766005, 95.0, 77.96, 0.23; GCA_900765785.1, s__Bacteroides sp900765785, 95.0, 77.95, 0.17; GCF_902364365.1, s__Bacteroides sp900556215, 95.2143, 77.92, 0.2; GCF_900108345.1, s__Bacteroides ndongoniae, 95.0, 77.87, 0.14; GCF_003464595.1, s__Bacteroides intestinalis_A, 95.2143, 77.81, 0.19; GCA_002471185.1, s__Bacteroides sp002471185, 95.0, 77.73, 0.12; GCF_004342845.1, s__Bacteroides heparinolyticus, 95.0, 77.69, 0.17; GCA_009929715.1, s__Bacteroides sp009929715, 95.0, 77.68, 0.14; GCA_002293435.1, s__Bacteroides sp002293435, 95.0, 77.63, 0.15; GCF_000517545.1, s__Bacteroides reticulotermitis, 95.0, 77.61, 0.13; GCF_010500965.1, s__Bacteroides sp010500965, 95.0, 77.47, 0.09; GCA_900553815.1, s__Bacteroides sp900553815, 95.0, 77.42, 0.1; GCA_002471195.1, s__Bacteroides sp002471195, 95.0, 77.41, 0.1; GCF_010500995.1, s__Bacteroides sp010500995, 95.0, 77.4, 0.1; GCF_900104585.1, s__Bacteroides ihuae, 95.0, 77.35, 0.13; GCF_000428125.1, s__Bacteroides graminisolvens, 95.0, 77.34, 0.14; GCA_900555635.1, s__Bacteroides sp900555635, 95.0, 77.28, 0.15; GCA_900557355.1, s__Bacteroides sp900557355, 95.0, 77.26, 0.09; GCF_002160055.1, s__Bacteroides sp002160055, 95.0, 77.19, 0.09; GCF_010500955.1, s__Bacteroides sp010500955, 95.0, 77.15, 0.08; GCF_010501015.1, s__Bacteroides sp010501015, 95.0, 77.12, 0.08; GCA_002307035.1, s__Bacteroides sp002307035, 95.0, 77.09, 0.13; GCF_007896885.1, s__Bacteroides sp007896885, 95.0, 77.01, 0.1; GCA_900766195.1, s__Bacteroides sp900766195, 95.0, 76.91, 0.1	96.15	11	N/A	N/A
ERR4968597_bin.7	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Fournierella;s__	N/A	N/A	N/A	N/A	N/A	GCA_004558145.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Fournierella;s__Fournierella sp004558145	89.57	0.78	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Fournierella;s__	taxonomic classification defined by topology and ANI	N/A	GCF_002161595.1, s__Fournierella sp002161595, 95.0, 81.63, 0.55; GCF_002160145.1, s__Fournierella sp002160145, 95.0, 81.52, 0.53; GCA_900543285.1, s__Fournierella sp900543285, 95.0, 81.3, 0.51; GCF_002159185.1, s__Fournierella sp002159185, 95.0, 81.28, 0.53; GCF_004345265.1, s__Fournierella massiliensis, 95.0, 81.02, 0.49	60.55	11	0.9874001741300211	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
ERR4968598_bin.19	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	90.89	11	0.8887425070586434	N/A
ERR4968598_bin.20	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269;s__	N/A	N/A	N/A	N/A	N/A	GCA_900553985.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269;s__CAG-269 sp900553985	80.58	0.49	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269;s__	taxonomic classification defined by topology and ANI	N/A	GCA_900554565.1, s__CAG-269 sp900554565, 95.0, 79.73, 0.47; GCA_900556945.1, s__CAG-269 sp900556945, 95.0, 79.69, 0.44; GCA_900556695.1, s__CAG-269 sp900556695, 95.0, 79.68, 0.48; GCF_900760175.1, s__CAG-269 sp900760175, 95.0, 79.66, 0.41; GCA_000431335.1, s__CAG-269 sp000431335, 95.0, 79.62, 0.5; GCA_000437215.1, s__CAG-269 sp000437215, 95.0, 79.55, 0.44; GCA_900551615.1, s__CAG-269 sp900551615, 95.0, 79.36, 0.43; GCA_900557115.1, s__CAG-269 sp900557115, 95.0, 79.28, 0.5; GCF_900753165.1, s__CAG-269 sp900753165, 95.0, 79.28, 0.45; GCF_900762425.1, s__CAG-269 sp900762425, 95.0, 79.16, 0.46; GCF_900754285.1, s__CAG-269 sp900754285, 95.0, 79.04, 0.36; GCA_900552555.1, s__CAG-269 sp900552555, 95.0, 78.99, 0.38; GCA_001916005.1, s__CAG-269 sp001916005, 95.0, 78.99, 0.45; GCA_900554365.1, s__CAG-269 sp900554365, 95.0, 78.98, 0.45; GCA_000438255.1, s__CAG-269 sp000438255, 95.0, 78.91, 0.48; GCA_001916065.1, s__CAG-269 sp001916065, 95.0, 78.88, 0.42; GCA_000435535.1, s__CAG-269 sp000435535, 95.0, 78.57, 0.44; GCA_902760765.1, s__CAG-269 sp902760765, 95.0, 78.54, 0.41; GCA_001915995.1, s__CAG-269 sp001915995, 95.0, 78.47, 0.39; GCA_900555615.1, s__CAG-269 sp900555615, 95.0, 78.44, 0.35; GCA_003525075.1, s__CAG-269 sp003525075, 95.0, 78.43, 0.37; GCA_001916035.1, s__CAG-269 sp001916035, 95.0, 78.42, 0.4; GCA_900556345.1, s__CAG-269 sp900556345, 95.0, 78.34, 0.31; GCA_900553125.1, s__CAG-269 sp900553125, 95.0, 78.09, 0.28; GCA_001916055.1, s__CAG-269 sp001916055, 95.0, 78.06, 0.34; GCA_900554175.1, s__CAG-269 sp900554175, 95.0, 77.6, 0.28; GCA_002372935.1, s__CAG-269 sp002372935, 95.0, 77.53, 0.32; GCA_900556865.1, s__CAG-269 sp900556865, 95.0, 77.29, 0.35; GCA_902787685.1, s__CAG-269 sp902787685, 95.0, 77.2, 0.22; GCA_003518755.1, s__CAG-269 sp003518755, 95.0, 77.1, 0.27	67.76	11	0.9639079910930266	Genome has more than 10.0% of markers with multiple hits
ERR4968598_bin.22	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UMGS1370;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UMGS1370;s__	ANI	N/A	GCA_900551135.1, s__UMGS1370 sp900551135, 95.0, 77.99, 0.3; GCA_900542035.1, s__UMGS1370 sp900542035, 95.0, 77.84, 0.3; GCA_009774615.1, s__UMGS1370 sp009774615, 95.0, 76.17, 0.11	83.5	11	0.9389018602558457	N/A
ERR4968598_bin.23	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-273;s__	N/A	N/A	N/A	N/A	N/A	GCF_900752335.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-273;s__CAG-273 sp900752335	79.9	0.49	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-273;s__	taxonomic classification defined by topology and ANI	N/A	GCA_902406115.1, s__CAG-273 sp902406115, 95.0, 78.33, 0.34; GCA_000435755.1, s__CAG-273 sp000435755, 95.0, 77.98, 0.31; GCA_000438355.1, s__CAG-273 sp000438355, 95.0, 77.9, 0.3; GCA_003534295.1, s__CAG-273 sp003534295, 95.0, 77.77, 0.26; GCA_000437855.1, s__CAG-273 sp000437855, 95.0, 77.64, 0.28; GCA_003507395.1, s__CAG-273 sp003507395, 95.0, 77.58, 0.29; GCF_900752095.1, s__CAG-273 sp900752095, 95.0, 77.55, 0.28	73.02	11	0.9601775790258165	N/A
ERR4968598_bin.3	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes communis	GCF_006542665.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes communis	99.21	0.97	GCF_006542665.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes communis	99.21	0.97	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900550375.1, s__Alistipes sp900550375, 95.0, 87.66, 0.74; GCA_900552955.1, s__Alistipes sp900552955, 95.0, 86.84, 0.81; GCF_000312145.1, s__Alistipes senegalensis, 95.0, 80.77, 0.46; GCA_900544265.1, s__Alistipes sp900544265, 95.0, 80.41, 0.43; GCF_000210575.1, s__Alistipes shahii, 95.0, 80.33, 0.46; GCF_902362705.1, s__Alistipes sp002358415, 95.0, 80.29, 0.46; GCF_006542685.1, s__Alistipes dispar, 95.0, 80.1, 0.43; GCF_900083545.1, s__Alistipes provencensis, 95.0, 80.04, 0.44; GCF_900107675.1, s__Alistipes timonensis, 95.0, 79.95, 0.43; GCA_009774895.1, s__Alistipes sp009774895, 95.0, 79.94, 0.51; GCA_900553175.1, s__Alistipes sp900553175, 95.0, 79.83, 0.52; GCA_900541585.1, s__Alistipes sp900541585, 95.0, 79.74, 0.43; GCF_000374505.1, s__Alistipes onderdonkii, 95.0, 79.73, 0.42; GCF_900290115.1, s__Alistipes sp900290115, 95.0, 79.67, 0.39; GCF_002161445.1, s__Alistipes sp002161445, 95.0, 79.67, 0.39; GCF_000265365.1, s__Alistipes finegoldii, 95.0, 79.65, 0.44; GCF_900021155.1, s__Alistipes sp900021155, 95.0, 79.58, 0.36; GCA_001941065.1, s__Alistipes sp001941065, 95.0, 79.57, 0.4; GCA_000434235.1, s__Alistipes sp000434235, 95.0, 79.56, 0.38; GCF_900604385.1, s__Alistipes megaguti, 95.0, 79.46, 0.39; GCA_900542505.1, s__Alistipes sp900542505, 95.0, 79.38, 0.46; GCA_900549305.1, s__Alistipes sp900549305, 95.0, 79.32, 0.35; GCA_902388705.1, s__Alistipes sp902388705, 95.0, 78.87, 0.37; GCA_002428825.1, s__Alistipes sp002428825, 95.0, 78.79, 0.4; GCF_000154465.1, s__Alistipes putredinis, 95.0, 78.59, 0.27; GCF_902363575.1, s__Alistipes sp902363575, 95.0, 78.5, 0.33; GCA_900760675.1, s__Alistipes sp900760675, 95.0, 78.25, 0.26; GCA_002362235.1, s__Alistipes sp002362235, 95.0, 78.21, 0.26; GCA_900546065.1, s__Alistipes sp900546065, 95.0, 78.03, 0.22; GCA_003979135.1, s__Alistipes sp003979135, 95.0, 77.67, 0.28; GCA_900550925.1, s__Alistipes sp900550925, 95.0, 77.51, 0.17; GCA_900761235.1, s__Alistipes sp900761235, 95.0, 77.4, 0.23; GCA_900548155.1, s__Alistipes sp900548155, 95.0, 77.36, 0.26; GCA_900769405.1, s__Alistipes sp900769405, 95.0, 76.55, 0.19; GCA_002293345.1, s__Alistipes sp002293345, 95.0, 76.34, 0.15; GCA_900768015.1, s__Alistipes sp900768015, 95.0, 76.27, 0.06	79.85	11	N/A	N/A
