user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	"other_related_references(genome_id,species_name,radius,ANI,AF)"	msa_percent	translation_table	red_value	warnings
SgH_bin.2.fa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	55.47	11	0.93155987	N/A
SgH_bin.20.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hungatella_A;s__	N/A	N/A	N/A	N/A	N/A	GCF_000235505.1	95	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hungatella_A;s__Hungatella_A hathewayi_A	81.95	0.62	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	66.83	11	0.974578576	N/A
SgH_bin.21.fa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__	ANI	N/A	"GCA_900762515.1, s__Odoribacter sp900762515, 95.0, 78.19, 0.26; GCF_000190535.1, s__Odoribacter splanchnicus, 95.0, 77.83, 0.23; GCA_900548135.1, s__Odoribacter sp900548135, 95.0, 77.75, 0.27; GCF_009935865.1, s__Odoribacter sp009935865, 95.0, 77.7, 0.25; GCA_900541415.1, s__Odoribacter sp900541415, 95.0, 76.75, 0.14; GCF_900091655.1, s__Odoribacter massiliensis, 95.0, 76.69, 0.13; GCA_900544025.1, s__Odoribacter sp900544025, 95.0, 76.67, 0.14; GCF_000243215.1, s__Odoribacter laneus, 95.0, 76.49, 0.11; GCA_002293375.1, s__Odoribacter sp002293375, 95.0, 76.24, 0.03"	68.77	11	0.978954455	N/A
SgH_bin.22.fa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Tidjanibacter;s__	N/A	N/A	N/A	N/A	N/A	GCA_000786575.1	95	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Tidjanibacter;s__Tidjanibacter inops_A	78.27	0.31	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Tidjanibacter;s__	taxonomic classification defined by topology and ANI	N/A	"GCA_009783565.1, s__Tidjanibacter sp009783565, 95.0, 76.26, 0.05"	95.77	11	0.970225143	N/A
SgH_bin.23.fa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__	taxonomic classification defined by topology and ANI	N/A	"GCA_900544265.1, s__Alistipes sp900544265, 95.0, 80.81, 0.59; GCF_000210575.1, s__Alistipes shahii, 95.0, 80.62, 0.63; GCA_900553175.1, s__Alistipes sp900553175, 95.0, 80.6, 0.42; GCF_006542685.1, s__Alistipes dispar, 95.0, 80.52, 0.56; GCF_900083545.1, s__Alistipes provencensis, 95.0, 80.49, 0.64; GCA_900541585.1, s__Alistipes sp900541585, 95.0, 80.48, 0.58; GCF_000312145.1, s__Alistipes senegalensis, 95.0, 80.46, 0.63; GCF_000265365.1, s__Alistipes finegoldii, 95.0, 80.43, 0.65; GCF_902362705.1, s__Alistipes sp002358415, 95.0, 80.36, 0.58; GCF_900290115.1, s__Alistipes sp900290115, 95.0, 80.08, 0.54; GCF_900107675.1, s__Alistipes timonensis, 95.0, 80.04, 0.59; GCA_001941065.1, s__Alistipes sp001941065, 95.0, 79.98, 0.59; GCA_000434235.1, s__Alistipes sp000434235, 95.0, 79.78, 0.58; GCA_900542505.1, s__Alistipes sp900542505, 95.0, 79.73, 0.52; GCF_900604385.1, s__Alistipes megaguti, 95.0, 79.68, 0.49; GCF_000374505.1, s__Alistipes onderdonkii, 95.0, 79.65, 0.6; GCA_009774895.1, s__Alistipes sp009774895, 95.0, 79.61, 0.4; GCF_002161445.1, s__Alistipes sp002161445, 95.0, 79.6, 0.55; GCA_902388705.1, s__Alistipes sp902388705, 95.0, 79.58, 0.6; GCA_002428825.1, s__Alistipes sp002428825, 95.0, 79.48, 0.44; GCA_900549305.1, s__Alistipes sp900549305, 95.0, 79.46, 0.44; GCF_900021155.1, s__Alistipes sp900021155, 95.0, 79.39, 0.48; GCA_900552955.1, s__Alistipes sp900552955, 95.0, 78.97, 0.38; GCF_006542665.1, s__Alistipes communis, 95.0, 78.95, 0.44; GCF_902363575.1, s__Alistipes sp902363575, 95.0, 78.64, 0.44; GCA_900760675.1, s__Alistipes sp900760675, 95.0, 78.14, 0.42; GCA_900550375.1, s__Alistipes sp900550375, 95.0, 78.09, 0.32; GCF_000154465.1, s__Alistipes putredinis, 95.0, 77.64, 0.28; GCA_003979135.1, s__Alistipes sp003979135, 95.0, 77.51, 0.22; GCA_900546065.1, s__Alistipes sp900546065, 95.0, 77.33, 0.21; GCA_900769445.1, s__Alistipes sp900769445, 95.0, 77.27, 0.01; GCA_900548155.1, s__Alistipes sp900548155, 95.0, 77.2, 0.2; GCA_002362235.1, s__Alistipes sp002362235, 95.0, 77.15, 0.22; GCA_900761235.1, s__Alistipes sp900761235, 95.0, 76.84, 0.16; GCA_900769745.1, s__Alistipes sp900769745, 95.0, 76.71, 0.03; GCA_900550925.1, s__Alistipes sp900550925, 95.0, 76.62, 0.13; GCA_900769525.1, s__Alistipes sp900769525, 95.0, 76.48, 0.03; GCA_900770635.1, s__Alistipes sp900770635, 95.0, 76.28, 0.03; GCA_900768015.1, s__Alistipes sp900768015, 95.0, 76.09, 0.04; GCA_900770585.1, s__Alistipes sp900770585, 95.0, 76.06, 0.06; GCA_900768045.1, s__Alistipes sp900768045, 95.0, 75.97, 0.02; GCA_002293345.1, s__Alistipes sp002293345, 95.0, 75.94, 0.06; GCA_900769405.1, s__Alistipes sp900769405, 95.0, 75.66, 0.08; GCA_900766655.1, s__Alistipes sp900766655, 95.0, 75.4, 0.02"	61.62	11	0.974802955	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
SgH_bin.24.fa	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	70.86	11	0.956447388	N/A
SgH_bin.25.fa	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__	N/A	N/A	N/A	N/A	N/A	GCF_001683795.1	95	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia glycaniphila	78.12	0.2	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__	taxonomic classification defined by topology and ANI	N/A	"GCA_900548895.1, s__Akkermansia sp900548895, 95.0, 77.13, 0.17; GCF_002885095.1, s__Akkermansia muciniphila_B, 95.0, 77.06, 0.11; GCF_004167605.1, s__Akkermansia sp004167605, 95.0, 76.97, 0.11; GCF_001580195.1, s__Akkermansia sp001580195, 95.0, 76.88, 0.12; GCF_002884975.1, s__Akkermansia muciniphila_C, 95.0, 76.78, 0.1; GCF_000020225.1, s__Akkermansia muciniphila, 95.0, 76.77, 0.08; GCF_900184965.1, s__Akkermansia muciniphila_A, 95.0, 76.69, 0.07; GCA_900545155.1, s__Akkermansia sp900545155, 95.0, 76.64, 0.06; GCA_002358905.1, s__Akkermansia sp002358905, 95.0, 76.56, 0.06; GCA_004557455.1, s__Akkermansia muciniphila_D, 95.0, 76.49, 0.08; GCA_900766865.1, s__Akkermansia sp900766865, 95.0, 76.32, 0.05; GCA_002471255.1, s__Akkermansia sp002471255, 95.0, 76.17, 0.01"	82.81	11	0.926271455	N/A
SgH_bin.26.fa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__	ANI	N/A	"GCF_000210575.1, s__Alistipes shahii, 95.0, 79.53, 0.44; GCA_001941065.1, s__Alistipes sp001941065, 95.0, 79.52, 0.39; GCF_000265365.1, s__Alistipes finegoldii, 95.0, 79.48, 0.51; GCF_006542685.1, s__Alistipes dispar, 95.0, 79.47, 0.38; GCA_900541585.1, s__Alistipes sp900541585, 95.0, 79.43, 0.45; GCF_000312145.1, s__Alistipes senegalensis, 95.0, 79.38, 0.44; GCA_902388705.1, s__Alistipes sp902388705, 95.0, 79.31, 0.42; GCA_900544265.1, s__Alistipes sp900544265, 95.0, 79.3, 0.39; GCF_900083545.1, s__Alistipes provencensis, 95.0, 79.26, 0.45; GCF_900107675.1, s__Alistipes timonensis, 95.0, 79.15, 0.46; GCF_000374505.1, s__Alistipes onderdonkii, 95.0, 79.1, 0.47; GCA_900549305.1, s__Alistipes sp900549305, 95.0, 78.99, 0.35; GCA_000434235.1, s__Alistipes sp000434235, 95.0, 78.87, 0.37; GCA_900553175.1, s__Alistipes sp900553175, 95.0, 78.87, 0.34; GCF_902362705.1, s__Alistipes sp002358415, 95.0, 78.66, 0.32; GCF_002161445.1, s__Alistipes sp002161445, 95.0, 78.53, 0.35; GCA_009774895.1, s__Alistipes sp009774895, 95.0, 78.52, 0.35; GCA_900542505.1, s__Alistipes sp900542505, 95.0, 78.5, 0.34; GCF_900290115.1, s__Alistipes sp900290115, 95.0, 78.49, 0.37; GCA_002428825.1, s__Alistipes sp002428825, 95.0, 78.4, 0.28; GCF_900604385.1, s__Alistipes megaguti, 95.0, 78.39, 0.36; GCF_900021155.1, s__Alistipes sp900021155, 95.0, 78.27, 0.33; GCA_900552955.1, s__Alistipes sp900552955, 95.0, 78.1, 0.27; GCA_900550375.1, s__Alistipes sp900550375, 95.0, 77.91, 0.21; GCA_900760675.1, s__Alistipes sp900760675, 95.0, 77.86, 0.3; GCF_006542665.1, s__Alistipes communis, 95.0, 77.85, 0.28; GCF_000154465.1, s__Alistipes putredinis, 95.0, 77.69, 0.2; GCF_902363575.1, s__Alistipes sp902363575, 95.0, 77.5, 0.27; GCA_003979135.1, s__Alistipes sp003979135, 95.0, 77.23, 0.18; GCA_002293345.1, s__Alistipes sp002293345, 95.0, 76.83, 0.05; GCA_900546065.1, s__Alistipes sp900546065, 95.0, 76.79, 0.11; GCA_002362235.1, s__Alistipes sp002362235, 95.0, 76.75, 0.13; GCA_900548155.1, s__Alistipes sp900548155, 95.0, 76.5, 0.12; GCA_900761235.1, s__Alistipes sp900761235, 95.0, 76.49, 0.1; GCA_900769745.1, s__Alistipes sp900769745, 95.0, 76.05, 0.03; GCA_900550925.1, s__Alistipes sp900550925, 95.0, 76.05, 0.09; GCA_900769405.1, s__Alistipes sp900769405, 95.0, 75.97, 0.07; GCA_900769525.1, s__Alistipes sp900769525, 95.0, 75.83, 0.02; GCA_900766655.1, s__Alistipes sp900766655, 95.0, 75.62, 0.02; GCA_900768015.1, s__Alistipes sp900768015, 95.0, 75.5, 0.04; GCA_900770635.1, s__Alistipes sp900770635, 95.0, 75.31, 0.03; GCA_900770585.1, s__Alistipes sp900770585, 95.0, 75.28, 0.05; GCA_900769445.1, s__Alistipes sp900769445, 95.0, 75.16, 0.02; GCA_900768045.1, s__Alistipes sp900768045, 95.0, 75.09, 0.01"	49.75	11	0.963340548	N/A
SgH_bin.27.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	82.33	11	0.906283402	N/A
SgH_bin.28.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella;s__	N/A	N/A	N/A	N/A	N/A	GCF_900243045.1	95	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella;s__Eisenbergiella massiliensis	88.01	0.8	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella;s__	taxonomic classification defined by topology and ANI	N/A	"GCA_900548905.1, s__Eisenbergiella sp900548905, 95.0, 80.14, 0.51; GCF_003478085.1, s__Eisenbergiella sp003478085, 95.0, 80.07, 0.51; GCF_001881565.1, s__Eisenbergiella tayi, 95.0, 79.99, 0.54; GCA_900544445.1, s__Eisenbergiella sp900544445, 95.0, 78.1, 0.26; GCA_900555195.1, s__Eisenbergiella sp900555195, 95.0, 77.25, 0.21; GCF_003481005.1, s__Eisenbergiella sp900066775, 95.0, 77.19, 0.1; GCA_900539715.1, s__Eisenbergiella sp900539715, 95.0, 76.9, 0.11; GCA_900550285.1, s__Eisenbergiella sp900550285, 95.0, 76.71, 0.16; GCA_003343625.1, s__Eisenbergiella sp003343625, 95.0, 76.7, 0.13; GCA_002361095.1, s__Eisenbergiella sp002361095, 95.0, 75.87, 0.08"	85.82	11	0.989384116	Genome has more than 10.0% of markers with multiple hits
SgH_bin.29.fa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__	N/A	N/A	N/A	N/A	N/A	GCF_902362705.1	95	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp002358415	80.1	0.55	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__	taxonomic classification defined by topology and ANI	N/A	"GCA_902388705.1, s__Alistipes sp902388705, 95.0, 80.39, 0.59; GCA_900544265.1, s__Alistipes sp900544265, 95.0, 80.22, 0.54; GCF_000312145.1, s__Alistipes senegalensis, 95.0, 80.19, 0.6; GCF_900083545.1, s__Alistipes provencensis, 95.0, 80.18, 0.61; GCA_001941065.1, s__Alistipes sp001941065, 95.0, 80.17, 0.57; GCF_900107675.1, s__Alistipes timonensis, 95.0, 80.14, 0.58; GCF_006542685.1, s__Alistipes dispar, 95.0, 80.11, 0.58; GCF_000210575.1, s__Alistipes shahii, 95.0, 80.1, 0.63; GCA_900553175.1, s__Alistipes sp900553175, 95.0, 80.04, 0.43; GCF_000265365.1, s__Alistipes finegoldii, 95.0, 80.04, 0.63; GCF_900290115.1, s__Alistipes sp900290115, 95.0, 80.03, 0.55; GCA_900541585.1, s__Alistipes sp900541585, 95.0, 80.0, 0.6; GCA_000434235.1, s__Alistipes sp000434235, 95.0, 79.92, 0.53; GCA_900542505.1, s__Alistipes sp900542505, 95.0, 79.91, 0.55; GCF_000374505.1, s__Alistipes onderdonkii, 95.0, 79.75, 0.6; GCA_002428825.1, s__Alistipes sp002428825, 95.0, 79.49, 0.49; GCF_900604385.1, s__Alistipes megaguti, 95.0, 79.33, 0.51; GCA_900549305.1, s__Alistipes sp900549305, 95.0, 79.31, 0.44; GCF_002161445.1, s__Alistipes sp002161445, 95.0, 79.28, 0.51; GCA_009774895.1, s__Alistipes sp009774895, 95.0, 78.89, 0.41; GCF_900021155.1, s__Alistipes sp900021155, 95.0, 78.74, 0.48; GCF_902363575.1, s__Alistipes sp902363575, 95.0, 78.34, 0.41; GCF_006542665.1, s__Alistipes communis, 95.0, 78.34, 0.42; GCA_900760675.1, s__Alistipes sp900760675, 95.0, 78.16, 0.38; GCA_900552955.1, s__Alistipes sp900552955, 95.0, 78.07, 0.31; GCA_900550375.1, s__Alistipes sp900550375, 95.0, 77.68, 0.27; GCA_003979135.1, s__Alistipes sp003979135, 95.0, 77.54, 0.25; GCF_000154465.1, s__Alistipes putredinis, 95.0, 77.46, 0.31; GCA_900761235.1, s__Alistipes sp900761235, 95.0, 77.37, 0.17; GCA_900550925.1, s__Alistipes sp900550925, 95.0, 77.1, 0.15; GCA_900548155.1, s__Alistipes sp900548155, 95.0, 76.99, 0.18; GCA_900546065.1, s__Alistipes sp900546065, 95.0, 76.99, 0.21; GCA_002362235.1, s__Alistipes sp002362235, 95.0, 76.57, 0.18; GCA_900769445.1, s__Alistipes sp900769445, 95.0, 76.39, 0.03; GCA_900769745.1, s__Alistipes sp900769745, 95.0, 76.15, 0.05; GCA_900770585.1, s__Alistipes sp900770585, 95.0, 76.14, 0.07; GCA_900769525.1, s__Alistipes sp900769525, 95.0, 76.12, 0.04; GCA_900769405.1, s__Alistipes sp900769405, 95.0, 76.09, 0.08; GCA_002293345.1, s__Alistipes sp002293345, 95.0, 76.02, 0.06; GCA_900770635.1, s__Alistipes sp900770635, 95.0, 75.91, 0.04; GCA_900768015.1, s__Alistipes sp900768015, 95.0, 75.83, 0.07; GCA_900768045.1, s__Alistipes sp900768045, 95.0, 75.8, 0.05; GCA_900766655.1, s__Alistipes sp900766655, 95.0, 75.1, 0.02"	65.59	11	0.976224735	N/A
SgH_bin.3.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__UBA3700;g__HGM11368;s__	N/A	N/A	N/A	N/A	N/A	GCF_900772745.1	95	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__UBA3700;g__HGM11368;s__HGM11368 sp900772745	77.6	0.02	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__UBA3700;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	87.67	11	0.906995629	N/A
SgH_bin.30.fa	d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__CAG-306;s__	N/A	N/A	N/A	N/A	N/A	GCA_000980375.1	95	d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__CAG-306;s__CAG-306 sp000980375	79.08	0.55	d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	66.98	11	0.952850581	N/A
SgH_bin.31.fa	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__	taxonomic classification defined by topology and ANI	N/A	"GCF_002885095.1, s__Akkermansia muciniphila_B, 95.0, 83.28, 0.77; GCF_002884975.1, s__Akkermansia muciniphila_C, 95.0, 82.75, 0.79; GCF_001580195.1, s__Akkermansia sp001580195, 95.0, 81.6, 0.73; GCF_004167605.1, s__Akkermansia sp004167605, 95.0, 81.49, 0.72; GCF_000020225.1, s__Akkermansia muciniphila, 95.0, 81.02, 0.72; GCF_900184965.1, s__Akkermansia muciniphila_A, 95.0, 81.0, 0.73; GCA_002471255.1, s__Akkermansia sp002471255, 95.0, 76.58, 0.01; GCA_900545155.1, s__Akkermansia sp900545155, 95.0, 76.2, 0.09; GCF_001683795.1, s__Akkermansia glycaniphila, 95.0, 75.97, 0.1; GCA_900548895.1, s__Akkermansia sp900548895, 95.0, 75.64, 0.04; GCA_002358905.1, s__Akkermansia sp002358905, 95.0, 75.46, 0.02; GCA_004557455.1, s__Akkermansia muciniphila_D, 95.0, 75.33, 0.04; GCA_900766865.1, s__Akkermansia sp900766865, 95.0, 74.87, 0.01"	45.98	11	0.973804964	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
SgH_bin.32.fa	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	91.58	11	0.961466938	N/A
SgH_bin.33.fa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	GCF_000012845.1	95	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	98.39	0.94	GCF_000012845.1	95	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	98.39	0.94	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	"GCF_004793765.1, s__Parabacteroides distasonis_A, 95.0, 93.38, 0.73; GCF_011038785.1, s__Parabacteroides sp011038785, 95.0, 89.15, 0.59; GCA_900541965.1, s__Parabacteroides sp900541965, 95.0, 77.92, 0.15; GCF_000969835.1, s__Parabacteroides goldsteinii, 95.0, 77.74, 0.22; GCA_900770835.1, s__Parabacteroides sp900770835, 95.0, 77.74, 0.13; GCA_004562445.1, s__Parabacteroides sp004562445, 95.0, 77.67, 0.07; GCF_900186615.1, s__Parabacteroides bouchesdurhonensis, 95.0, 77.67, 0.16; GCF_900155425.1, s__Parabacteroides massiliensis, 95.0, 77.61, 0.2; GCF_000969825.1, s__Parabacteroides gordonii, 95.0, 77.6, 0.21; GCA_900760525.1, s__Parabacteroides sp900760525, 95.0, 77.56, 0.19; GCF_003473295.1, s__Parabacteroides sp003473295, 95.0, 77.53, 0.14; GCF_900128505.1, s__Parabacteroides timonensis, 95.0, 77.51, 0.21; GCA_900540715.1, s__Parabacteroides sp900540715, 95.0, 77.45, 0.21; GCF_003480915.1, s__Parabacteroides sp003480915, 95.0, 77.44, 0.22; GCF_000156495.1, s__Parabacteroides johnsonii, 95.0, 77.41, 0.22; GCA_900549585.1, s__Parabacteroides sp900549585, 95.0, 77.4, 0.07; GCF_014287585.1, s__Parabacteroides sp014287585, 95.0, 77.35, 0.23; GCF_900108035.1, s__Parabacteroides chinchillae, 95.0, 77.34, 0.15; GCF_003363715.1, s__Parabacteroides acidifaciens, 95.0, 77.31, 0.21; GCF_000154105.1, s__Parabacteroides merdae, 95.0, 77.31, 0.2; GCA_014647375.1, s__Parabacteroides faecis, 95.0, 77.3, 0.22; GCA_900552465.1, s__Parabacteroides sp900552465, 95.0, 76.96, 0.19; GCA_900552415.1, s__Parabacteroides sp900552415, 95.0, 76.88, 0.12; GCA_900547435.1, s__Parabacteroides sp900547435, 95.0, 76.63, 0.07; GCA_000436495.1, s__Parabacteroides sp000436495, 95.0, 76.59, 0.08; GCA_900548175.1, s__Parabacteroides sp900548175, 95.0, 76.4, 0.07; GCF_002159645.1, s__Parabacteroides sp002159645, 95.0, 76.12, 0.07"	56.84	11	N/A	N/A
SgH_bin.34.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	taxonomic classification fully defined by topology	N/A	N/A	86.46	11	0.794352057	N/A
SgH_bin.35.fa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__	ANI	N/A	"GCF_000190535.1, s__Odoribacter splanchnicus, 95.0, 77.75, 0.29; GCA_900762515.1, s__Odoribacter sp900762515, 95.0, 77.53, 0.18; GCF_009935865.1, s__Odoribacter sp009935865, 95.0, 77.51, 0.2; GCA_900548135.1, s__Odoribacter sp900548135, 95.0, 77.5, 0.17; GCA_900544025.1, s__Odoribacter sp900544025, 95.0, 77.04, 0.18; GCA_900541415.1, s__Odoribacter sp900541415, 95.0, 76.89, 0.19; GCF_900091655.1, s__Odoribacter massiliensis, 95.0, 76.71, 0.16; GCF_000243215.1, s__Odoribacter laneus, 95.0, 76.16, 0.13; GCA_002293375.1, s__Odoribacter sp002293375, 95.0, 75.94, 0.04"	71.95	11	0.963645204	N/A
